RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
1962,9467,2022-06-20 17:21:38.5208432,11,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,32,S-1-5-18,FileCreate,NT AUTHORITY\SYSTEM,,"ProcessID: 8264, ProcessGUID: 4bbef3ae-ac9e-62b0-020b-000000000700",RuleName: -,Image: C:\ProgramData\final.exe,TargetFilename: C:\Windows\Temp\__PSScriptPolicyTest_vo3zg0qo.b42.ps1,,,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""-""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:21:38.509""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-ac9e-62b0-020b-000000000700""},{""@Name"":""ProcessId"",""#text"":""8264""},{""@Name"":""Image"",""#text"":""C:\\ProgramData\\final.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Windows\\Temp\\__PSScriptPolicyTest_vo3zg0qo.b42.ps1""},{""@Name"":""CreationUtcTime"",""#text"":""2022-06-20 17:21:38.509""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
1963,9468,2022-06-20 17:21:38.7778577,1,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,32,S-1-5-18,Process creation,NT AUTHORITY\SYSTEM,,"ProcessID: 2456, ProcessGUID: 4bbef3ae-aca2-62b0-110b-000000000700",RuleName: -,"MD5=43C2D3293AD939241DF61B3630A9D3B6,SHA256=1D5491E3C468EE4B4EF6EDFF4BBC7D06EE83180F6F0B1576763EA2EFE049493A,IMPHASH=7FF0758B766F747CE57DFAC70743FB88",ParentProcess: C:\ProgramData\final.exe,"ParentProcessID: 8264, ParentProcessGUID: 4bbef3ae-ac9e-62b0-020b-000000000700",ParentCommandLine: C:\ProgramData\final.exe,"""C:\Windows\system32\whoami.exe""",False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""-""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:21:38.776""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-aca2-62b0-110b-000000000700""},{""@Name"":""ProcessId"",""#text"":""2456""},{""@Name"":""Image"",""#text"":""C:\\Windows\\System32\\whoami.exe""},{""@Name"":""FileVersion"",""#text"":""10.0.17763.1 (WinBuild.160101.0800)""},{""@Name"":""Description"",""#text"":""whoami - displays logged on user information""},{""@Name"":""Product"",""#text"":""Microsoft® Windows® Operating System""},{""@Name"":""Company"",""#text"":""Microsoft Corporation""},{""@Name"":""OriginalFileName"",""#text"":""whoami.exe""},{""@Name"":""CommandLine"",""#text"":""\""C:\\Windows\\system32\\whoami.exe\""""},{""@Name"":""CurrentDirectory"",""#text"":""C:\\Windows\\system32\\""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""},{""@Name"":""LogonGuid"",""#text"":""4bbef3ae-8422-62b0-e703-000000000000""},{""@Name"":""LogonId"",""#text"":""0x3E7""},{""@Name"":""TerminalSessionId"",""#text"":""0""},{""@Name"":""IntegrityLevel"",""#text"":""System""},{""@Name"":""Hashes"",""#text"":""MD5=43C2D3293AD939241DF61B3630A9D3B6,SHA256=1D5491E3C468EE4B4EF6EDFF4BBC7D06EE83180F6F0B1576763EA2EFE049493A,IMPHASH=7FF0758B766F747CE57DFAC70743FB88""},{""@Name"":""ParentProcessGuid"",""#text"":""4bbef3ae-ac9e-62b0-020b-000000000700""},{""@Name"":""ParentProcessId"",""#text"":""8264""},{""@Name"":""ParentImage"",""#text"":""C:\\ProgramData\\final.exe""},{""@Name"":""ParentCommandLine"",""#text"":""C:\\ProgramData\\final.exe""},{""@Name"":""ParentUser"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
1964,9469,2022-06-20 17:21:38.8635777,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,32,S-1-5-18,RegistryEvent (Value Set),NT AUTHORITY\SYSTEM,,"ProcessID: 5048, ProcessGUID: 4bbef3ae-845b-62b0-b000-000000000700",RuleName: InvDB-DriverVer,Image: C:\Windows\system32\svchost.exe,EventType: SetValue,TargetObject: \REGISTRY\A\{a6d5a50f-b0c5-b7e2-ba4e-fe816dc084d7}\Root\InventoryDevicePnp\swd/printenum/{b548a2da-24f2-4735-a0c4-308a1830e4d1}\DriverVerVersion,Details: 10.0.17763.1,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""InvDB-DriverVer""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:21:38.853""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-845b-62b0-b000-000000000700""},{""@Name"":""ProcessId"",""#text"":""5048""},{""@Name"":""Image"",""#text"":""C:\\Windows\\system32\\svchost.exe""},{""@Name"":""TargetObject"",""#text"":""\\REGISTRY\\A\\{a6d5a50f-b0c5-b7e2-ba4e-fe816dc084d7}\\Root\\InventoryDevicePnp\\swd/printenum/{b548a2da-24f2-4735-a0c4-308a1830e4d1}\\DriverVerVersion""},{""@Name"":""Details"",""#text"":""10.0.17763.1""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
1965,9470,2022-06-20 17:21:39.8249006,22,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6188,TEMPEST,32,S-1-5-18,DNSEvent (DNS query),NT AUTHORITY\SYSTEM,,"ProcessID: 8264, ProcessGUID: 4bbef3ae-ac9e-62b0-020b-000000000700",RuleName: -,Image: C:\ProgramData\final.exe,QueryName: resolvecyber.xyz,QueryStatus: 0,QueryResults: 64:ff9b::a747:dea2;::ffff:167.71.222.162;,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""-""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:07:37.415""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-ac9e-62b0-020b-000000000700""},{""@Name"":""ProcessId"",""#text"":""8264""},{""@Name"":""QueryName"",""#text"":""resolvecyber.xyz""},{""@Name"":""QueryStatus"",""#text"":""0""},{""@Name"":""QueryResults"",""#text"":""64:ff9b::a747:dea2;::ffff:167.71.222.162;""},{""@Name"":""Image"",""#text"":""C:\\ProgramData\\final.exe""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
1966,9471,2022-06-20 17:21:40.5275348,3,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,7488,TEMPEST,32,S-1-5-18,Network connection,NT AUTHORITY\SYSTEM,,"ProcessID: 8264, ProcessGUID: 4bbef3ae-ac9e-62b0-020b-000000000700",RuleName: -,SourceHostname: TEMPEST,SourceIp: 192.168.254.107,DestinationHostname: -,DestinationIp: 167.71.222.162,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""-""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:07:37.458""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-ac9e-62b0-020b-000000000700""},{""@Name"":""ProcessId"",""#text"":""8264""},{""@Name"":""Image"",""#text"":""C:\\ProgramData\\final.exe""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""},{""@Name"":""Protocol"",""#text"":""tcp""},{""@Name"":""Initiated"",""#text"":""True""},{""@Name"":""SourceIsIpv6"",""#text"":""False""},{""@Name"":""SourceIp"",""#text"":""192.168.254.107""},{""@Name"":""SourceHostname"",""#text"":""TEMPEST""},{""@Name"":""SourcePort"",""#text"":""52017""},{""@Name"":""SourcePortName"",""#text"":""-""},{""@Name"":""DestinationIsIpv6"",""#text"":""False""},{""@Name"":""DestinationIp"",""#text"":""167.71.222.162""},{""@Name"":""DestinationHostname"",""#text"":""-""},{""@Name"":""DestinationPort"",""#text"":""8080""},{""@Name"":""DestinationPortName"",""#text"":""-""}]}}"
1967,9472,2022-06-20 17:21:40.5297887,3,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,7488,TEMPEST,32,S-1-5-18,Network connection,NT AUTHORITY\SYSTEM,,"ProcessID: 8264, ProcessGUID: 4bbef3ae-ac9e-62b0-020b-000000000700",RuleName: -,SourceHostname: TEMPEST,SourceIp: 192.168.254.107,DestinationHostname: -,DestinationIp: 167.71.222.162,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""-""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:07:37.606""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-ac9e-62b0-020b-000000000700""},{""@Name"":""ProcessId"",""#text"":""8264""},{""@Name"":""Image"",""#text"":""C:\\ProgramData\\final.exe""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""},{""@Name"":""Protocol"",""#text"":""tcp""},{""@Name"":""Initiated"",""#text"":""True""},{""@Name"":""SourceIsIpv6"",""#text"":""False""},{""@Name"":""SourceIp"",""#text"":""192.168.254.107""},{""@Name"":""SourceHostname"",""#text"":""TEMPEST""},{""@Name"":""SourcePort"",""#text"":""52018""},{""@Name"":""SourcePortName"",""#text"":""-""},{""@Name"":""DestinationIsIpv6"",""#text"":""False""},{""@Name"":""DestinationIp"",""#text"":""167.71.222.162""},{""@Name"":""DestinationHostname"",""#text"":""-""},{""@Name"":""DestinationPort"",""#text"":""8080""},{""@Name"":""DestinationPortName"",""#text"":""-""}]}}"
1968,9473,2022-06-20 17:21:40.8233928,22,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6188,TEMPEST,32,S-1-5-18,DNSEvent (DNS query),NT AUTHORITY\SYSTEM,,"ProcessID: 8264, ProcessGUID: 4bbef3ae-ac9e-62b0-020b-000000000700",RuleName: -,Image: C:\ProgramData\final.exe,QueryName: resolvecyber.xyz,QueryStatus: 0,QueryResults: 64:ff9b::a747:dea2;::ffff:167.71.222.162;,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""-""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:07:37.518""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-ac9e-62b0-020b-000000000700""},{""@Name"":""ProcessId"",""#text"":""8264""},{""@Name"":""QueryName"",""#text"":""resolvecyber.xyz""},{""@Name"":""QueryStatus"",""#text"":""0""},{""@Name"":""QueryResults"",""#text"":""64:ff9b::a747:dea2;::ffff:167.71.222.162;""},{""@Name"":""Image"",""#text"":""C:\\ProgramData\\final.exe""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
1969,9474,2022-06-20 17:21:43.4337063,22,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6188,TEMPEST,32,S-1-5-18,DNSEvent (DNS query),NT AUTHORITY\SYSTEM,,"ProcessID: 8264, ProcessGUID: 4bbef3ae-ac9e-62b0-020b-000000000700",RuleName: -,Image: C:\ProgramData\final.exe,QueryName: resolvecyber.xyz,QueryStatus: 0,QueryResults: 64:ff9b::a747:dea2;::ffff:167.71.222.162;,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""-""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:07:41.032""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-ac9e-62b0-020b-000000000700""},{""@Name"":""ProcessId"",""#text"":""8264""},{""@Name"":""QueryName"",""#text"":""resolvecyber.xyz""},{""@Name"":""QueryStatus"",""#text"":""0""},{""@Name"":""QueryResults"",""#text"":""64:ff9b::a747:dea2;::ffff:167.71.222.162;""},{""@Name"":""Image"",""#text"":""C:\\ProgramData\\final.exe""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
1970,9475,2022-06-20 17:21:43.6207287,3,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,7488,TEMPEST,32,S-1-5-18,Network connection,NT AUTHORITY\SYSTEM,,"ProcessID: 8264, ProcessGUID: 4bbef3ae-ac9e-62b0-020b-000000000700",RuleName: -,SourceHostname: TEMPEST,SourceIp: 192.168.254.107,DestinationHostname: -,DestinationIp: 167.71.222.162,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""-""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:07:41.081""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-ac9e-62b0-020b-000000000700""},{""@Name"":""ProcessId"",""#text"":""8264""},{""@Name"":""Image"",""#text"":""C:\\ProgramData\\final.exe""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""},{""@Name"":""Protocol"",""#text"":""tcp""},{""@Name"":""Initiated"",""#text"":""True""},{""@Name"":""SourceIsIpv6"",""#text"":""False""},{""@Name"":""SourceIp"",""#text"":""192.168.254.107""},{""@Name"":""SourceHostname"",""#text"":""TEMPEST""},{""@Name"":""SourcePort"",""#text"":""52019""},{""@Name"":""SourcePortName"",""#text"":""-""},{""@Name"":""DestinationIsIpv6"",""#text"":""False""},{""@Name"":""DestinationIp"",""#text"":""167.71.222.162""},{""@Name"":""DestinationHostname"",""#text"":""-""},{""@Name"":""DestinationPort"",""#text"":""8080""},{""@Name"":""DestinationPortName"",""#text"":""-""}]}}"
1971,9476,2022-06-20 17:21:44.4496914,22,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6188,TEMPEST,32,S-1-5-18,DNSEvent (DNS query),NT AUTHORITY\SYSTEM,,"ProcessID: 8264, ProcessGUID: 4bbef3ae-ac9e-62b0-020b-000000000700",RuleName: -,Image: C:\ProgramData\final.exe,QueryName: resolvecyber.xyz,QueryStatus: 0,QueryResults: 64:ff9b::a747:dea2;::ffff:167.71.222.162;,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""-""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:07:41.140""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-ac9e-62b0-020b-000000000700""},{""@Name"":""ProcessId"",""#text"":""8264""},{""@Name"":""QueryName"",""#text"":""resolvecyber.xyz""},{""@Name"":""QueryStatus"",""#text"":""0""},{""@Name"":""QueryResults"",""#text"":""64:ff9b::a747:dea2;::ffff:167.71.222.162;""},{""@Name"":""Image"",""#text"":""C:\\ProgramData\\final.exe""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
